product-image,product-name,product-price
https://product.hstatic.net/1000304920/product/20231106_mess_summer_daisy_867378414a534488b9cf5da308a0835b_grande.jpg,MESS. - SUMMER DAISY - ĐĨA CD,"300,000₫"
https://product.hstatic.net/1000304920/product/20231103_sa-huynh_da-nhan-cach_6a385bbc7f4c47d09d14c0a63e65e2ae_grande.jpg,SA HUỲNH - ĐA NHÂN CÁCH - ĐĨA CD,"300,000₫"
https://product.hstatic.net/1000304920/product/pham_hoai_nam-trinh_jazz-cd-album_trinh_cong_son_cb748a578ba142578488d97e655b49ae_grande.jpg,PHẠM HOÀI NAM - TRỊNH JAZZ - ĐĨA CD,"300,000₫"
https://product.hstatic.net/1000304920/product/img_0372_7006cae14afa48caadc6d925a39aee8b_grande.png,VĂN MAI HƯƠNG X HỨA KIM TUYỀN - MINH TINH (STANDARD) - ĐĨA CD,"300,000₫"
https://product.hstatic.net/1000304920/product/olivia-rodrigo_vampire_blood_red_uk_cassette_tape_623ff19d8cab4886ad7427a4a0278464_grande.jpg,OLIVIA RODRIGO - VAMPIRE (SINGLE) - BĂNG CASSETTE,"240,000₫"
https://product.hstatic.net/1000304920/product/lan-nha-nhien-dia-cd_b8cd3d9941d54edc853daf93c9b6afc7_grande.jpg,LÂN NHÃ - NHIÊN - ĐĨA CD,"300,000₫"
https://product.hstatic.net/1000304920/product/janelle-monae-the-age-of-pleasure-vinyl-lp-dia-than_4cc6784447954a3baf7136275bffe4a0_grande.jpeg,JANELLE MONAE - THE AGE OF PLEASURE (VINYL LP) - ĐĨA THAN,"800,000₫"
https://product.hstatic.net/1000304920/product/hoang-thuy-linh-link-a-side-b-side-colored-gatefold-vinyl-lp-dia-than_ea3addf35b364b3aabde812c2a4c17e7_grande.jpg,HOÀNG THUỲ LINH - LINK (A SIDE B SIDE COLORED GATEFOLD VINYL LP) - ĐĨA THAN,"1,200,000₫"
https://product.hstatic.net/1000304920/product/hoang-thuy-linh-link-bang-cassette_240015f7f6a34e4d92b2778fd76d1580_grande.jpg,HOÀNG THUỲ LINH - LINK (PLATINUM SILVER VERSION) - BĂNG CASSETTE,"450,000₫"
https://product.hstatic.net/1000304920/product/hoang-thuy-linh-link-bang-cassette_05b8854504cd42e48572b61c4a529365_grande.jpg,HOÀNG THUỲ LINH - LINK (SPECIAL GOLD VERSION) - BĂNG CASSETTE,"450,000₫"
https://product.hstatic.net/1000304920/product/hoang-thuy-linh-link-bang-cassette_5dba6cfef3b645c384582e364e5eae2e_grande.jpg,HOÀNG THUỲ LINH - LINK (BURNT ORANGE) - BĂNG CASSETTE,"350,000₫"
https://product.hstatic.net/1000304920/product/hoang-thuy-linh-link-bang-cassette_3925cab0955a421d9067b5040029753d_grande.jpg,HOÀNG THUỲ LINH - LINK (RUFOUS RED) - BĂNG CASSETTE,"350,000₫"
https://product.hstatic.net/1000304920/product/vitaliy-i-v-a-max-ananyev-first-impression-vinyl-lp-dia-than_6d68eb9e002d46d6a360e9a9c17e1c6f_grande.jpeg,VITALIY I.V.A. & MAX ANANYEV - FIRST IMPRESSION (VINYL LP) - ĐĨA THAN,"640,000₫"
https://product.hstatic.net/1000304920/product/tlinh-ai-album-standard_afbf68f2a8de4d70862490a725431ec6_grande.jpeg,"TLINH - ""ÁI"" ALBUM (STANDARD VER.) - ĐĨA CD","300,000₫"
https://product.hstatic.net/1000304920/product/thieu-bao-tram_chac-anh-co-noi-kho-tam_e2cf0711e2d34b9f919fca03ed0092ca_grande.jpg,THIỀU BẢO TRÂM - CHẮC ANH CÓ NỖI KHỔ TÂM (SINGLE) - ĐĨA CD,"180,000₫"
https://product.hstatic.net/1000304920/product/kelly-clarkson-chemistry-dia-cd_ba498387055245a78bbb16650dd5bef6_grande.jpeg,KELLY CLARKSON - CHEMISTRY - ĐĨA CD,"390,000₫"
https://product.hstatic.net/1000304920/product/rihanna-anti-vinyl-2lp-dia-than_fe0522402d1d40cc899f2c8672ccd269_grande.jpg,RIHANNA - ANTI (VINYL 2LP) - ĐĨA THAN,"1,400,000₫"
https://product.hstatic.net/1000304920/product/leonard-cohen-various-positions-vinyl-lp-dia-than_c2d660704e374f61af13f99850305e03_grande.jpg,LEONARD COHEN - VARIOUS POSITIONS (VINYL LP) - ĐĨA THAN,"850,000₫"
https://product.hstatic.net/1000304920/product/fletcher-finding-fletcher-vinyl-lp-dia-than_9ae4f37fe4ce4fbf9353f311858430b7_grande.png,FLETCHER - FINDING FLETCHER (VINYL LP) - ĐĨA THAN,"780,000₫"
https://product.hstatic.net/1000304920/product/ylor-swift-midnights-love-potion-purple-marbled-edition-vinyl-dia-than_aee02d0625474ee8b036f837c2438eb7_grande.jpg,TAYLOR SWIFT - MIDNIGHTS (LOVE POTION PURPLE MARBLED EDITION VINYL) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/charli-xcx-true-romance-original-angels-regress-vinyl-lp-dia-than_4ed41859d51c4eb2895473f6ee92becd_grande.png,CHARLI XCX - TRUE ROMANCE ORIGINAL ANGELS REGRESS (VINYL LP) - ĐĨA THAN,"840,000₫"
https://product.hstatic.net/1000304920/product/trang-chi-co-the-la-anh-bang-cassette_987b0db96a3d4dee855dd8e30af14dd4_grande.jpeg,TRANG - CHỈ CÓ THỂ LÀ ANH (OFFICIAL COVER) - BĂNG CASSETTE,"350,000₫"
https://product.hstatic.net/1000304920/product/the-desired-effect-brandon-flowers-820x820_c8c6ad0c0795417fb57dc85268400a0e_grande.jpeg,BRANDON FLOWERS - THE DESIRED EFFECT - ĐĨA CD,"350,000₫"
https://product.hstatic.net/1000304920/product/demi-lovato-dancing-with-the-devil-the-art-of-starting-over-dia-cd_682c5a7530904c6da13f319c617fc457_grande.jpeg,DEMI LOVATO - DANCING WITH THE DEVIL...THE ART OF STARTING OVER - ĐĨA CD,"350,000₫"
https://product.hstatic.net/1000304920/product/lady-antebellum-lady-antebellum-dia-cd_8466e5cfbe9b49a4a40a9c847a9cfc68_grande.jpeg,LADY ANTEBELLUM - LADY ANTEBELLUM - ĐĨA CD,"350,000₫"
https://product.hstatic.net/1000304920/product/u2-the-best-of-1980-1990-dia-cd_8ac06ddb3e2f42818d8103606fed902f_grande.jpeg,U2 - THE BEST OF 1980-1990 - ĐĨA CD,"350,000₫"
https://product.hstatic.net/1000304920/product/nhac-phim-guardians-of-the-galaxy-vol-3-vinyl-2lp-dia-than_079de418b1a14f36a7655e3073839e4c_grande.png,NHẠC PHIM - GUARDIANS OF THE GALAXY VOL.3 (VINYL 2LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/taylor-swift-speak-now-taylor-s-version-bang-cassette_9590cdc210214c6bb042f08c9bfba765_grande.png,TAYLOR SWIFT - SPEAK NOW (TAYLOR'S VERSION) - BĂNG CASSETTE,"800,000₫"
https://product.hstatic.net/1000304920/product/banks-serpentina-vinyl-lp-dia-than_9c3790751c6341b3b73dfd6e05313374_grande.jpeg,BANKS - SERPENTINA (VINYL LP) - ĐĨA THAN,"900,000₫"
https://product.hstatic.net/1000304920/product/coldplay-ghost-stories-vinyl-lp-dia-than_a703b0fd6ffc43639e02ecc6ebdcb11f_grande.jpg,COLDPLAY - GHOST STORIES (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/bao_anh-khong_biet_nen_vui_hay_buon-ep_cover_3ca16f18a0a843f4b5a20729ecf442ae_grande.jpg,BẢO ANH - KHÔNG BIẾT NÊN VUI HAY BUỒN (E.P) - ĐĨA CD,"250,000₫"
https://product.hstatic.net/1000304920/product/usher-confessions-dia-cd_c6cac209bcad4531a0b910263c94086b_grande.jpeg,USHER - CONFESSIONS - ĐĨA CD,"390,000₫"
https://product.hstatic.net/1000304920/product/britney-spears-femme-fatale-vinyl-lp-dia-than_50be1b30fcca4f35a56780b183da49dc_grande.png,BRITNEY SPEARS - FEMME FATALE (VINYL LP) - ĐĨA THAN,"890,000₫"
https://product.hstatic.net/1000304920/product/britney-spears-britney-vinyl-lp-dia-than_2ac3a8d9cb27456398bc4a6e27c0ed56_grande.png,BRITNEY SPEARS - BRITNEY (VINYL LP) - ĐĨA THAN,"890,000₫"
https://product.hstatic.net/1000304920/product/britney-spears-baby-one-more-time-vinyl-lp-dia-than_a89c365d18a643efbff5a81ad266c2d7_grande.png,BRITNEY SPEARS - ... BABY ONE MORE TIME (VINYL LP) - ĐĨA THAN,"890,000₫"
https://product.hstatic.net/1000304920/product/mlee-who_i_am-the_album_b1faedd0821c49d18dd453150d335d89_grande.jpg,MLEE - WHO I AM?! (BOXSET) - ĐĨA CD,"500,000₫"
https://product.hstatic.net/1000304920/product/bac-si-map-hong-bokeh-nhoe-dia-cd_59ee7e2380214291bbf33860f27267e6_grande.jpg,BÁC SĨ MẬP HỒNG - BOKEH (NHOÈ) - ĐĨA CD,"200,000₫"
https://product.hstatic.net/1000304920/product/dzung-dzanca-dzanvu-dia-cd_1_65747536d5ed4262bb7c3f3146f0177c_grande.jpg,DZUNG - DZANCA DZANVU (LIVE IN HOZO) - ĐĨA CD,"450,000₫"
https://product.hstatic.net/1000304920/product/oi-hoang-chung-ta-deu-muon-mot-thu-jewel-case-with-a-zine-print-dia-cd_669534dbd1b44a2d8b00456520fa6769_grande.jpg,CÁ HỒI HOANG - CHÚNG TA ĐỀU MUỐN MỘT THỨ (JEWEL CASE WITH A ZINE PRINT) - ĐĨA CD,"400,000₫"
https://product.hstatic.net/1000304920/product/pink-trustfall-dia-cd_215d467a01a140f8af280d725a3356d7_grande.jpg,PINK - TRUSTFALL - ĐĨA CD,"360,000₫"
https://product.hstatic.net/1000304920/product/buc-tuong-can-bang-boxset-dia-cd_d008a1fd98c546b5b4f3ff58f56e5c94_grande.jpg,BỨC TƯỜNG - CÂN BẰNG (LIMITED BOXSET) - ĐĨA CD,"950,000₫"
https://product.hstatic.net/1000304920/product/buc-tuong_can-bang-album_159ca4fd19e94d718ffc5f834e47fe75_grande.jpg,BỨC TƯỜNG - CÂN BẰNG - ĐĨA CD,"380,000₫"
https://product.hstatic.net/1000304920/product/toc-tien-cong-bang-cassette_515638c62d434513b33e6f524ef38ad6_grande.jpeg,TÓC TIÊN - CONG - BĂNG CASSETTE,"350,000₫"
https://product.hstatic.net/1000304920/product/demi-lovato-holy-fvck-bang-cassette_6f481cf9769844119ec30922fee0173c_grande.png,DEMI LOVATO - HOLY FVCK - BĂNG CASSETTE,"450,000₫"
https://product.hstatic.net/1000304920/product/5-seconds-of-summer-5sos5-dia-cd-1_79091b5812a841dd9d7ca74d4aa53478_grande.jpeg,5 SECONDS OF SUMMER - 5SOS5 - ĐĨA CD,"400,000₫"
https://product.hstatic.net/1000304920/product/a-tribe-called-quest-midnight-marauders-vinyl-lp-dia-than_d09b07489d0948ce9c1913208c2036bc_grande.jpg,A TRIBE CALLED QUEST - MIDNIGHT MARAUDERS (VINYL LP) - ĐĨA THAN,"880,000₫"
https://product.hstatic.net/1000304920/product/tanya-tucker-the-bestof-vinyl-lp-dia-than_8d57aac701b04c188379af88aef39064_grande.jpg,TANYA TUCKER - THE BEST OF (VINYL LP) - ĐĨA THAN,"780,000₫"
https://product.hstatic.net/1000304920/product/dick-dale-and-his-del-tones-surfers-s-choice-vinyl-lp-dia-than_704fb70cf0504714b4e271a913a31dc1_grande.jpg,DICK DALE AND HIS DEL-TONES - SURFERS'S CHOICE (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/korn-requiem-vinyl-lp-dia-than_e1b3bce6c5bf4bc89e7b071b3b6bc9e9_grande.png,KORN - REQUIEM (VINYL LP) - ĐĨA THAN,"850,000₫"
https://product.hstatic.net/1000304920/product/carpenters-made-in-america-vinyl-lp-dia-than_76f22fbc324e418ab59b003fcd2bee27_grande.jpg,CARPENTERS - MADE IN AMERICA (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/betty-who-betty-vinyl-lp-dia-than_d814ab20e5664cbdab358dc604638ead_grande.jpg,BETTY WHO - BETTY (VINYL LP) - ĐĨA THAN,"700,000₫"
https://product.hstatic.net/1000304920/product/yungblud-yungblud-pink-vinyl-lp-dia-than_c096b984bf164685a82553c363c0fd26_grande.png,YUNGBLUD - YUNGBLUD (PINK VINYL LP) - ĐĨA THAN,"980,000₫"
https://product.hstatic.net/1000304920/product/panic-at-the-disco-viva-las-vengeance-vinyl-lp-dia-than_7bb326a7d7e648dea1f01fc322a339af_grande.jpeg,PANIC AT THE DISCO - VIVA LAS VENGEANCE (VINYL LP) - ĐĨA THAN,"780,000₫"
https://product.hstatic.net/1000304920/product/guest_85c0481f-ee60-4d7d-b4ca-c3edff5da897_ea7221775e204cd896551a606401153f_grande.jpeg,RUN THE JEWELS - RUN THE JEWELS (VINYL LP) - ĐĨA THAN,"900,000₫"
https://product.hstatic.net/1000304920/product/prince-sign-o-the-times-vinyl-2lp-dia-than_01a121dac6fd468097745be22f71211b_grande.jpg,PRINCE - SIGN O THE TIMES (VINYL 2LP) - ĐĨA THAN,"950,000₫"
https://product.hstatic.net/1000304920/product/nicki-minaj-beam-me-up-scotty-vinyl-2lp-dia-than_36bf613cc0744000aefae47cc674b8cf_grande.jpg,NICKI MINAJ - BEAM ME UP SCOTTY (VINYL 2LP) - ĐĨA THAN,"1,200,000₫"
https://product.hstatic.net/1000304920/product/5-seconds-of-summer-5sos5-vinyl-lp-dia-than_316adf08a6a6452e8657ccb10b9728c5_grande.jpeg,5 SECONDS OF SUMMER - 5SOS5 (VINYL LP) - ĐĨA THAN,"820,000₫"
https://product.hstatic.net/1000304920/product/jake-bugg-saturday-night-sunday-morning-vinyl-lp-dia-than_f0bd39f1f20346a08b515873b6d2c232_grande.png,JAKE BUGG - SATURDAY NIGHT SUNDAY MORNING (VINYL LP) - ĐĨA THAN,"680,000₫"
https://product.hstatic.net/1000304920/product/mumford-sons-delta-vinyl-2lp-dia-than_9f33f0f5f9f441809e08594508e52a80_grande.jpg,MUMFORD & SONS - DELTA (VINYL 2LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/jojo-the-high-road-vinyl-lp-dia-than_7e4c63b8ef09429bb6899ce7f0aa8acc_grande.jpg,JOJO - THE HIGH ROAD (VINYL LP) - ĐĨA THAN,"800,000₫"
https://product.hstatic.net/1000304920/product/chuck-berry-greatest-hits-vinyl-lp-dia-than-1_12619b21793243718c9a736f51281320_grande.jpg,CHUCK BERRY - GREATEST HITS (VINYL LP) - ĐĨA THAN,"790,000₫"
https://product.hstatic.net/1000304920/product/post-malone-twelve-carat-toothache-vinyl-2lp-dia-than_tangerine_478db3ff6fe64458a08db4278140f78a_grande.jpeg,POST MALONE - TWELVE CARAT TOOTHACHE (VINYL 2LP) - ĐĨA THAN,"1,300,000₫"
https://product.hstatic.net/1000304920/product/demi-lovato-holy-fvck-vinyl-lp-dia-than_df707d16547d4f81996917fd77d6faf1_grande.jpeg,DEMI LOVATO - HOLY FVCK (INDIE EXCLUSIVE) (VINYL LP) - ĐĨA THAN,"950,000₫"
https://product.hstatic.net/1000304920/product/bryan-adams-so-happy-it-hurts-vinyl-lp-dia-than_57e23f16643f4af7a29696cacc4f0341_grande.jpg,BRYAN ADAMS - SO HAPPY IT HURTS (VINYL LP) - ĐĨA THAN,"800,000₫"
https://product.hstatic.net/1000304920/product/bee-gees-spirits-having-flown-vinyl-lp-dia-than_46f760a793fd4d6c9ef214f40c87d7da_grande.jpg,BEE GEES - SPIRITS HAVING FLOWN (VINYL LP) - ĐĨA THAN,"750,000₫"
https://product.hstatic.net/1000304920/product/yungblud-weird-white-vinyl-lp-dia-than_798191348e4b4a0c801fdc92e219e14c_grande.jpg,YUNGBLUD - WEIRD! (WHITE VINYL LP) - ĐĨA THAN,"720,000₫"
https://product.hstatic.net/1000304920/product/thanh-lam-noi-gap-go-tinh-yeu-baby-pink-vinyl-lp-dia-than_378757cd87b74a3e80a835422c8f524c_grande.jpg,THANH LAM - NƠI GẶP GỠ TÌNH YÊU (BABY PINK VINYL LP) - ĐĨA THAN,"1,050,000₫"
https://product.hstatic.net/1000304920/product/muoinamtinhcu-elvisphuong_front_ee3e78263c7440db8f2346547350c12d_grande.jpg,ELVIS PHƯƠNG - MƯỜI NĂM TÌNH CŨ (DIGIPAK) (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong_mong_duoi_hoa_41f4002fd69f4a5199bf58aaaeed38e0_grande.jpg,ELVIS PHƯƠNG - MỘNG DƯỚI HOA (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong_tinh-khuc-phuong-hoang_2_9e22e225afc94466b70e3cbb02a3d868_grande.jpg,ELVIS PHƯƠNG - TÌNH KHÚC PHƯỢNG HOÀNG (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong_ta-on-doi-ta-on-nguoi_947c2b6b9f8b4ec3bd06b6fb64d35873_grande.jpg,ELVIS PHƯƠNG - TẠ ƠN ĐỜI TẠ ƠN NGƯỜI (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong_co-hang-cafe_cover_b82e2f8c351540cdbf09f66b2ed90da3_grande.jpg,ELVIS PHƯƠNG - CÔ HÀNG CAFE (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong_dem-say_1987614cd96f4f5d929795712090f575_grande.jpg,ELVIS PHƯƠNG - ĐÊM SAY (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-25_em-va-toi_c6474c229ed44b4784025759d2e3f9b3_grande.jpg,ELVIS PHƯƠNG - TÌNH KHÚC NGUYỄN ÁNH 9: EM & TÔI (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-23_nang-thuy_tinh_33e909e7aa86413eb493670d1f24a5bf_grande.jpg,ELVIS PHƯƠNG - NẮNG THỦY TINH (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-22_tra-no-tinh-xa_036b0e0a6d3442d68d28fa21735c74f2_grande.jpg,ELVIS PHƯƠNG - TRẢ NỢ TÌNH XA (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-21_nha-trang-ngay-ve_b658207a883c4470a6b0878c97327389_grande.jpg,ELVIS PHƯƠNG - NHA TRANG NGÀY VỀ (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-20_que-huong-tinh-yeu_8b7631d3f9a844dc8101c93279093bed_grande.jpg,ELVIS PHƯƠNG - QUÊ HƯƠNG TÌNH YÊU (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-19_toi-ban-duong-to_6831202866ca4a7da57c9fc653eeedf1_grande.jpg,ELVIS PHƯƠNG - TÔI BÁN ĐƯỜNG TƠ (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-18_em-den-tham-anh-mot-chieu-mua_cb13e3afd59f4053b34f901df3a1168a_grande.jpg,ELVIS PHƯƠNG - EM ĐẾN THĂM ANH MỘT CHIỀU MƯA (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-16_bay-di-co-don_87d0ab4ff5e445be931d1d7f46c9f692_grande.jpg,ELVIS PHƯƠNG - BAY ĐI CÔ ĐƠN (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-15_em-cu-di_19772f62947545ee9779d4be1da6e2d1_grande.jpg,ELVIS PHƯƠNG - EM CỨ ĐI (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-13_dan-ba-2_47b66b7293324dd3a34a8c656ac11cda_grande.jpg,ELVIS PHƯƠNG - ĐÀN BÀ 2 (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-12_ta-on-em_2_b09521eee0a247d7b450c3ac942e193a_grande.jpg,ELVIS PHƯƠNG - TẠ ƠN EM (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-10_cho-em_64d8960ba1b646a39aa89afd6e52fa29_grande.jpg,ELVIS PHƯƠNG - CHO EM (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-7_tuyet-dieu-tinh-em_2_1e57277ccc364695970792c61de7f0bf_grande.jpg,ELVIS PHƯƠNG - TUYỆT DIỆU TÌNH YÊU (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-6_elvis-va-toi_2_42948be2e5bf40eaa823f27bd290beec_grande.jpg,ELVIS PHƯƠNG - ELVIS VÀ TÔI (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-5_giet-nguoi-trong-mong_177daa5b520a469a83cd888298ce758a_grande.jpg,ELVIS PHƯƠNG - GIẾT NGƯỜI TRONG MỘNG (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-4_tinh-muon_2_a08f2604b5404759ac4a35c9ac21dc66_grande.jpg,ELVIS PHƯƠNG - TÌNH MUỘN (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-2_vet-thu-tren-lung-ngua-hoang_8c13b2ef698d4e64b9ca4cce311e1348_grande.jpg,ELVIS PHƯƠNG - VẾT THÙ TRÊN LƯNG NGỰA HOANG (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/elvis-phuong-1_tinh-ca-cho-em_1adea92b632e44beb3d4eaaa8d07a052_grande.jpg,ELVIS PHƯƠNG - TÌNH CA CHO EM (CÓ CHỮ KÝ) - ĐĨA CD,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/paul-mccartney-iii-imagined-vinyl-2lp-dia-than_f8258ea8e37244c6b2faefab1e86326f_grande.jpeg,PAUL MCCARTNEY - III IMAGINED (VINYL 2LP) - ĐĨA THAN,"1,150,000₫ 950,000₫"
https://product.hstatic.net/1000304920/product/kylie-minogue-impossible-princess-orange-vinyl-lp-dia-than_2e517abba5044ee18fdd9809935715c2_grande.jpg,KYLIE MINOGUE - IMPOSSIBLE PRINCESS (VINYL LP) - ĐĨA THAN,"850,000₫"
https://product.hstatic.net/1000304920/product/ava-max-diamonds-dancefloors-vinyl-lp-dia-than_956d1986b4204e44a681a8f3e8768883_grande.png,AVA MAX - DIAMONDS & DANCEFLOORS (VINYL LP) - ĐĨA THAN,"730,000₫"
https://product.hstatic.net/1000304920/product/ava-max-diamonds-dancefloors-dia-cd_d2426d4766cf47b196636555da6d6eda_grande.jpg,AVA MAX - DIAMONDS & DANCEFLOORS - ĐĨA CD,"390,000₫"
https://product.hstatic.net/1000304920/product/ihsahn-after-vinyl-lp-dia-than_916ef9afd9074498b231ab1656cadd9b_grande.jpg,IHSAHN - AFTER (VINYL LP) - ĐĨA THAN,"1,050,000₫"
https://product.hstatic.net/1000304920/product/img_4019_5044e145544d436293420d325fc34244_grande.jpg,TÓC TIÊN - CONG BUNDLE - ĐĨA CD,"630,000₫ 580,000₫"
https://product.hstatic.net/1000304920/product/lewis-capaldi-pointless-cd-single-dia-don-cd-single_0f8fd79e319341f89996251115403dab_grande.jpeg,LEWIS CAPALDI - POINTLESS (CD SINGLE) - ĐĨA ĐƠN CD SINGLE,"230,000₫"
https://product.hstatic.net/1000304920/product/toc-tien-cong-t-shirt-official-merch_d0dc86de7180463ca98c0ee208dffcee_grande.jpeg,TÓC TIÊN - CONG T-SHIRT - OFFICIAL MERCH,"400,000₫ 350,000₫"
https://product.hstatic.net/1000304920/product/toc-tien-album_cong_52672abb52a74befa893c4667204efee_grande.jpeg,TÓC TIÊN - CONG (STANDARD) - ĐĨA CD,"280,000₫"
https://product.hstatic.net/1000304920/product/phung_khanh_linh-hom-nay-toi-buon-2023_f7a8156117aa45339787c21e63c8ba50_grande.jpg,PHÙNG KHÁNH LINH - HÔM NAY TÔI BUỒN (2-TRACK MAXI SINGLE) - ĐĨA CD,"150,000₫"
https://product.hstatic.net/1000304920/product/james-bay-electric-light-phien-ban-co-chu-ky-dia-cd_1b028b17c385447f9a7b8da067ad9481_grande.jpeg,JAMES BAY - ELECTRIC LIGHT (PHIÊN BẢN CÓ CHỮ KÝ) - ĐĨA CD,"620,000₫"
https://product.hstatic.net/1000304920/product/carrie-underwood-cry-pretty-target-dia-cd_e4877a0979574760a0b5f8390e364922_grande.jpeg,CARRIE UNDERWOOD - CRY PRETTY (TARGET) - ĐĨA CD,"390,000₫"
https://product.hstatic.net/1000304920/product/tung_sax-1989_saxophone_f34ab9dff52f4fb7b00a1993bf21b579_grande.jpg,TÙNG S.A.X - 1989 SAXOPHONE (NHẠC KHÔNG LỜI) - ĐĨA CD,"360,000₫"
https://product.hstatic.net/1000304920/product/da-so-toi-em-dia-cd_9cd1e1532eae41208a864dc4c940b174_grande.jpeg,ĐÁ SỐ TỚI - ẺM - ĐĨA CD,"300,000₫"
https://product.hstatic.net/1000304920/product/various-artists-saigon-supersound-vol-3-vinyl-2xlp-dia-than_351677e3e0b843ccbc4ba5ee89ea50e4_grande.jpg,VARIOUS ARTISTS - SAIGON SUPERSOUND VOL.3 (VINYL 2XLP) - ĐĨA THAN,"1,200,000₫"
https://product.hstatic.net/1000304920/product/various-artists-saigon-supersound-vol-3-dia-cd_493c9173ced84ca79d13783f8215dbe4_grande.jpeg,VARIOUS ARTISTS - SAIGON SUPERSOUND VOL. 3 - ĐĨA CD,"350,000₫"
https://product.hstatic.net/1000304920/product/tote_bag_c03c6bdd8b8e43e2ad65dbd54ebcc9ff_grande.png,PHÙNG KHÁNH LINH - TÚI CITOPIA TOTE BAG - OFFICIAL MERCH,"250,000₫ 200,000₫"
https://product.hstatic.net/1000304920/product/hung-khanh-linh-citopia-the-2nd-studio-album-official-cover-ver-dia-cd_81f091c20eed4eec948b678d8ed267b9_grande.jpg,PHÙNG KHÁNH LINH - CITOPIA - THE 2ND ALBUM (VINYL LP) - ĐĨA THAN,"1,050,000₫"
https://product.hstatic.net/1000304920/product/mars-anh-tu_the-ballad_bf34cc1a566b46ae9fccf7306c666857_grande.png,MARS ANH TÚ - THE BALLAD (BOXSET VER.) - ĐĨA CD,"500,000₫ 450,000₫"
https://product.hstatic.net/1000304920/product/lewis-calpadi-forget-me-dia-cd_565290b4e4734400861344ba4ab4574b_grande.jpeg,LEWIS CAPALDI - FORGET ME (PHIÊN BẢN CÓ CHỮ KÝ) - ĐĨA CD,"280,000₫"
https://product.hstatic.net/1000304920/product/lany-mama-s-boy-bang-cassette_8a3771a6a6064e4eaf770a8311acc328_grande.png,LANY - MAMA’S BOY - BĂNG CASSETTE,"350,000₫"
